Graphene sheet in zig-zag direction

8948 atoms 

1 atom types 

#simulation box 
-1.302486 149.278486 xlo xhi
-0.698000 151.819000 ylo yhi
-100.000000 100.000000 zlo zhi

Masses

1 12.000000 

Atoms

2037 1 20.945073 33.852337 0.004904 
2038 1 20.247994 35.061102 0.009782 
2039 1 22.342530 33.855811 0.008638 
2040 1 23.036628 35.068440 0.003290 
2041 1 25.137413 33.853641 0.009571 
2042 1 24.435108 35.065846 0.009937 
2043 1 26.531710 33.854338 0.000579 
2044 1 27.222441 35.068329 0.004121 
2045 1 29.319842 33.856431 0.008921 
2046 1 28.622059 35.066244 0.000948 
2047 1 30.715360 33.852648 0.002449 
2048 1 31.413790 35.062903 0.002156 
2049 1 33.510337 33.859197 0.002085 
2050 1 32.814963 35.067657 0.005364 
2051 1 34.909700 33.856849 0.002177 
2052 1 35.606578 35.068820 0.003133 
2053 1 37.695270 33.859600 0.004925 
2054 1 36.994519 35.067980 0.004267 
2055 1 39.090800 33.854535 0.003669 
2056 1 39.793948 35.060587 0.007267 
2057 1 41.888727 33.854058 0.006568 
2058 1 41.184319 35.066420 0.000751 
2059 1 43.285668 33.857300 0.003837 
2060 1 43.974306 35.068776 0.006035 
2061 1 46.076478 33.856246 0.000079 
2062 1 45.379191 35.064307 0.007324 
2063 1 47.465511 33.859352 0.009096 
2064 1 48.169779 35.067771 0.004052 
2065 1 50.263019 33.856855 0.005847 
2066 1 49.561449 35.067242 0.001609 
2067 1 51.652015 33.856820 0.005465 
2068 1 52.355508 35.067145 0.009275 
2069 1 54.453442 33.860233 0.006041 
2070 1 53.755262 35.061369 0.003408 
2071 1 55.840367 33.856584 0.007372 
2072 1 56.539812 35.064462 0.000982 
2073 1 58.635032 33.859001 0.005370 
2074 1 57.941691 35.066589 0.008931 
2075 1 60.028607 33.852958 0.004163 
2076 1 60.733398 35.069130 0.000259 
2077 1 62.821376 33.855441 0.007646 
2078 1 62.127244 35.067745 0.001698 
2079 1 64.222727 33.857387 0.000068 
2080 1 64.921402 35.070117 0.001282 
2081 1 67.011606 33.853111 0.007144 
2082 1 66.311779 35.070068 0.000170 
2083 1 68.404398 33.859243 0.008598 
2084 1 69.107663 35.067741 0.005195 
2085 1 71.201859 33.853107 0.005034 
2086 1 70.498509 35.060761 0.003352 
2087 1 72.598309 33.860120 0.006734 
2088 1 73.296853 35.067157 0.007998 
2089 1 75.390606 33.856399 0.003317 
2090 1 74.695342 35.062665 0.005112 
2091 1 76.787403 33.853742 0.008456 
2092 1 77.483382 35.069301 0.003507 
2093 1 79.581353 33.860477 0.005877 
2094 1 78.875018 35.063869 0.002758 
2095 1 80.970661 33.853465 0.000013 
2096 1 81.674930 35.064735 0.005784 
2097 1 83.763156 33.861140 0.009839 
2098 1 83.071645 35.066863 0.007262 
2099 1 85.159340 33.856428 0.002734 
2100 1 85.861184 35.067980 0.000811 
2101 1 87.950216 33.853240 0.006241 
2102 1 87.257252 35.068544 0.000189 
2103 1 89.346021 33.855891 0.003784 
2104 1 90.045404 35.060839 0.007613 
2105 1 92.140027 33.857943 0.005511 
2106 1 91.438515 35.063275 0.009654 
2107 1 93.541315 33.854980 0.006177 
2108 1 94.235625 35.068506 0.009577 
2109 1 96.324755 33.860080 0.005624 
2110 1 95.627944 35.062415 0.007058 
2111 1 97.725968 33.857063 0.009685 
2112 1 98.423817 35.061198 0.001666 
2113 1 100.513021 33.852662 0.006716 
2114 1 99.820399 35.063924 0.001629 
2115 1 101.911895 33.859200 0.003998 
2116 1 102.613551 35.063152 0.006400 
2117 1 104.708851 33.853296 0.004804 
2118 1 104.003130 35.061524 0.000640 
2119 1 106.096793 33.857470 0.004113 
2120 1 106.800386 35.068766 0.007636 
2121 1 108.897762 33.859015 0.009356 
2122 1 108.197392 35.062736 0.007193 
2123 1 110.290935 33.858933 0.007472 
2124 1 110.985184 35.065304 0.007731 
2125 1 113.081728 33.860739 0.001716 
2126 1 112.387072 35.067722 0.002862 
2127 1 114.478274 33.855828 0.001294 
2128 1 115.175494 35.069895 0.004421 
2129 1 117.269910 33.852310 0.001999 
2130 1 116.567630 35.060569 0.002727 
2131 1 118.662301 33.854785 0.001343 
2132 1 119.367986 35.065335 0.003878 
2133 1 121.454499 33.854848 0.003991 
2134 1 120.763263 35.065155 0.006092 
2135 1 122.848048 33.857077 0.007775 
2136 1 123.552572 35.065483 0.008258 
2137 1 125.649624 33.854337 0.007971 
2138 1 124.944852 35.060349 0.000941 
2139 1 127.039287 33.854256 0.000180 
2140 1 127.735622 35.064640 0.007668 
2141 1 129.834813 33.858345 0.004598 
2142 1 129.139193 35.070089 0.009326 
2143 1 131.228615 33.860249 0.003865 
2144 1 131.928030 35.065803 0.008458 
2145 1 134.018848 33.857833 0.006023 
2146 1 133.324565 35.063299 0.003316 
2147 1 135.413882 33.852207 0.002866 
2148 1 136.113548 35.065558 0.009908 
2149 1 138.204282 33.858295 0.009052 
2150 1 137.514658 35.061392 0.009553 
2151 1 139.604409 33.859958 0.008650 
2152 1 140.301552 35.066511 0.008645 
2153 1 142.392210 33.851968 0.003767 
2154 1 141.695492 35.060541 0.007822 
2155 1 143.791272 33.859375 0.001736 
2156 1 144.492761 35.068956 0.007572 
2157 1 146.582296 33.854789 0.003632 
2158 1 145.884674 35.063573 0.000870 
2159 1 147.980516 33.855747 0.000290 
2160 1 148.680371 35.060795 0.001692 
2161 1 0.006847 36.274646 0.000060 
2162 1 -0.695119 37.481866 0.001465 
2163 1 1.396745 36.273707 0.003704 
2164 1 2.102246 37.483475 0.008175 
2165 1 4.192604 36.269240 0.000050 
2166 1 3.491662 37.481759 0.007182 
2167 1 5.585594 36.271888 0.006449 
2168 1 6.284872 37.481319 0.001554 
2169 1 8.379877 36.278057 0.008878 
2170 1 7.681936 37.484855 0.002522 
2171 1 9.781500 36.275347 0.002069 
2172 1 10.471097 37.483758 0.002743 
2173 1 12.564712 36.270684 0.000495 
2174 1 11.872809 37.485918 0.008074 
2175 1 13.962651 36.278059 0.006080 
2176 1 14.658144 37.481540 0.005337 
2177 1 16.758278 36.273567 0.008111 
2178 1 16.055448 37.487848 0.008338 
2179 1 18.151401 36.275262 0.003038 
2180 1 18.846892 37.483315 0.008253 
2181 1 20.947639 36.278576 0.003335 
2182 1 20.245897 37.479604 0.003337 
2183 1 22.341537 36.274603 0.001604 
2184 1 23.035171 37.482086 0.008314 
2185 1 25.129850 36.274108 0.001263 
2186 1 24.438646 37.485766 0.005644 
2187 1 26.527896 36.274001 0.008869 
2188 1 27.231050 37.483084 0.005292 
2189 1 29.325097 36.274886 0.007758 
2190 1 28.624614 37.482797 0.002198 
2191 1 30.718026 36.270943 0.001975 
2192 1 31.418620 37.479356 0.006456 
2193 1 33.508373 36.275226 0.007375 
2194 1 32.809033 37.478530 0.008355 
2195 1 34.903693 36.275713 0.008957 
2196 1 35.600741 37.488079 0.008344 
2197 1 37.699913 36.275666 0.005437 
2198 1 36.997867 37.486322 0.005953 
2199 1 39.095816 36.278977 0.007883 
2200 1 39.794529 37.482956 0.008738 
2201 1 41.883338 36.271153 0.004944 
2202 1 41.182312 37.486376 0.002643 
2203 1 43.282775 36.277039 0.006818 
2204 1 43.980508 37.480473 0.004774 
2205 1 46.077364 36.271511 0.002091 
2206 1 45.372725 37.485858 0.003314 
2207 1 47.470031 36.270940 0.000875 
2208 1 48.165089 37.480409 0.009092 
2209 1 50.265369 36.269419 0.005936 
2210 1 49.558438 37.482349 0.005216 
2211 1 51.660403 36.275350 0.002552 
2212 1 52.359047 37.485773 0.005627 
2213 1 54.452972 36.272781 0.003377 
2214 1 53.752189 37.478969 0.003755 
2215 1 55.841874 36.277205 0.007232 
2216 1 56.544747 37.487240 0.008210 
2217 1 58.637487 36.269255 0.000947 
2218 1 57.939148 37.487625 0.008431 
2219 1 60.037350 36.278834 0.003725 
2220 1 60.729209 37.485932 0.002122 
2221 1 62.829592 36.278402 0.003657 
2222 1 62.125449 37.485027 0.007166 
2223 1 64.224003 36.275037 0.000972 
2224 1 64.919595 37.478531 0.007576 
2225 1 67.014596 36.275095 0.002270 
2226 1 66.317137 37.485345 0.003442 
2227 1 68.404328 36.277536 0.007703 
2228 1 69.107096 37.485170 0.007912 
2229 1 71.199307 36.278237 0.005767 
2230 1 70.500879 37.480769 0.008902 
2231 1 72.595661 36.270600 0.009463 
2232 1 73.296508 37.487922 0.001938 
2233 1 75.392287 36.274038 0.005908 
2234 1 74.686449 37.483745 0.006335 
2235 1 76.784981 36.269696 0.005152 
2236 1 77.478532 37.486536 0.005947 
2237 1 79.578910 36.275572 0.006234 
2238 1 78.883539 37.479869 0.004749 
2239 1 80.976424 36.274070 0.007624 
2240 1 81.667799 37.485016 0.009144 
2241 1 83.761627 36.273381 0.000419 
2242 1 83.064257 37.484762 0.008713 
2243 1 85.159447 36.269373 0.009053 
2244 1 85.858711 37.487205 0.003280 
2245 1 87.954911 36.269274 0.005123 
2246 1 87.253318 37.481461 0.009533 
2247 1 89.351505 36.272439 0.006328 
2248 1 90.046155 37.483865 0.009595 
2249 1 92.142158 36.270606 0.008383 
2250 1 91.445262 37.479188 0.001614 
2251 1 93.534970 36.273336 0.005284 
2252 1 94.232751 37.486380 0.007928 
2253 1 96.326737 36.275257 0.001016 
2254 1 95.632700 37.481574 0.006695 
2255 1 97.722953 36.275904 0.003938 
2256 1 98.421918 37.480170 0.007245 
2257 1 100.520193 36.278365 0.005141 
2258 1 99.815931 37.484129 0.001982 
2259 1 101.912104 36.277631 0.004291 
2260 1 102.615257 37.481831 0.006982 
2261 1 104.705886 36.270109 0.004124 
2262 1 104.011247 37.478656 0.003840 
2263 1 106.098406 36.271378 0.003571 
2264 1 106.803241 37.483125 0.008032 
2265 1 108.891503 36.273687 0.009511 
2266 1 108.191330 37.478803 0.007061 
2267 1 110.293317 36.270189 0.006517 
2268 1 110.983461 37.485040 0.006256 
2269 1 113.076437 36.277079 0.009862 
2270 1 112.382367 37.481547 0.000488 
2271 1 114.474252 36.274910 0.006014 
2272 1 115.172525 37.484643 0.000601 
2273 1 117.273405 36.270025 0.003340 
2274 1 116.572510 37.483139 0.005309 
2275 1 118.663791 36.276789 0.002825 
2276 1 119.364493 37.487322 0.003307 
2277 1 121.460134 36.276976 0.001243 
2278 1 120.755574 37.482250 0.006873 
2279 1 122.854577 36.275900 0.000094 
2280 1 123.547286 37.485739 0.008419 
2281 1 125.647469 36.278545 0.009197 
2282 1 124.944231 37.483198 0.007877 
2283 1 127.041225 36.275274 0.005582 
2284 1 127.741310 37.478734 0.004928 
2285 1 129.830299 36.272474 0.005516 
2286 1 129.137437 37.482223 0.005076 
2287 1 131.225290 36.271248 0.002928 
2288 1 131.926500 37.480503 0.002633 
2289 1 134.024916 36.274961 0.009387 
2290 1 133.324181 37.480607 0.001025 
2291 1 135.417464 36.273526 0.006915 
2292 1 136.117594 37.482094 0.005674 
2293 1 138.206056 36.278535 0.005128 
2294 1 137.508762 37.480391 0.009529 
2295 1 139.606894 36.276179 0.006569 
2296 1 140.305790 37.483905 0.005032 
2297 1 142.400787 36.273029 0.002426 
2298 1 141.696816 37.487148 0.007027 
2299 1 143.796531 36.272887 0.006330 
2300 1 144.486316 37.487300 0.004697 
2301 1 146.585199 36.276763 0.003362 
2302 1 145.888260 37.481369 0.003111 
2303 1 147.982461 36.273437 0.001029 
2304 1 148.676362 37.487818 0.006989 
2305 1 0.006595 38.690361 0.000198 
2306 1 -0.692295 39.896463 0.002647 
2307 1 1.397907 38.691593 0.007687 
2308 1 2.100279 39.899247 0.002920 
2309 1 4.188782 38.688819 0.007213 
2310 1 3.490894 39.905278 0.004297 
2311 1 5.584797 38.692821 0.008318 
2312 1 6.285474 39.903899 0.007083 
2313 1 8.381909 38.690870 0.003938 
2314 1 7.682283 39.900330 0.002189 
2315 1 9.776968 38.687499 0.005648 
2316 1 10.470491 39.904823 0.008600 
2317 1 12.567383 38.696840 0.009548 
2318 1 11.875886 39.897677 0.000029 
2319 1 13.962482 38.690563 0.002333 
2320 1 14.665559 39.898359 0.004484 
2321 1 16.754594 38.690558 0.009030 
2322 1 16.054127 39.897422 0.003881 
2323 1 18.156406 38.689233 0.009352 
2324 1 18.855698 39.899853 0.009849 
2325 1 20.941221 38.694710 0.005794 
2326 1 20.248212 39.900999 0.002205 
2327 1 22.337441 38.693452 0.008024 
2328 1 23.040696 39.900816 0.009445 
2329 1 25.133915 38.689367 0.006838 
2330 1 24.433206 39.903589 0.009981 
2331 1 26.526697 38.696419 0.006964 
2332 1 27.222953 39.898559 0.009347 
2333 1 29.320798 38.695925 0.007793 
2334 1 28.618183 39.903808 0.006858 
2335 1 30.720677 38.692905 0.006261 
2336 1 31.411111 39.898237 0.000364 
2337 1 33.508445 38.690366 0.002873 
2338 1 32.810965 39.897917 0.009338 
2339 1 34.909402 38.693015 0.000008 
2340 1 35.607030 39.902929 0.000739 
2341 1 37.701964 38.690245 0.008092 
2342 1 36.998615 39.901971 0.004776 
2343 1 39.093525 38.688853 0.005872 
2344 1 39.787548 39.900555 0.005376 
2345 1 41.884619 38.695441 0.009962 
2346 1 41.191722 39.903559 0.002000 
2347 1 43.276363 38.688986 0.005775 
2348 1 43.980283 39.899748 0.006366 
2349 1 46.076913 38.689635 0.002864 
2350 1 45.371254 39.901386 0.008208 
2351 1 47.466998 38.694977 0.004370 
2352 1 48.167505 39.905961 0.006898 
2353 1 50.265701 38.688060 0.008981 
2354 1 49.558584 39.897333 0.006307 
2355 1 51.655701 38.690296 0.007957 
2356 1 52.353017 39.902175 0.004620 
2357 1 54.446926 38.695424 0.005705 
2358 1 53.746705 39.898763 0.001709 
2359 1 55.845603 38.689121 0.004924 
2360 1 56.545294 39.905650 0.007624 
2361 1 58.632801 38.696482 0.009745 
2362 1 57.940071 39.905675 0.003307 
2363 1 60.037012 38.687104 0.004833 
2364 1 60.727475 39.899250 0.001714 
2365 1 62.825929 38.693676 0.003490 
2366 1 62.122537 39.896572 0.000559 
2367 1 64.216715 38.687257 0.009737 
2368 1 64.921348 39.903624 0.000333 
2369 1 67.009176 38.689713 0.008934 
2370 1 66.319721 39.906041 0.003468 
2371 1 68.406923 38.688972 0.007431 
2372 1 69.109180 39.897989 0.004339 
2373 1 71.196456 38.693655 0.007810 
2374 1 70.506629 39.903954 0.004335 
2375 1 72.595478 38.687654 0.008194 
2376 1 73.291060 39.896161 0.002750 
2377 1 75.393428 38.693843 0.003857 
2378 1 74.694569 39.902848 0.006081 
2379 1 76.784394 38.696713 0.008229 
2380 1 77.478105 39.897516 0.004828 
2381 1 79.577806 38.690030 0.004389 
2382 1 78.877983 39.897473 0.009528 
2383 1 80.971600 38.695470 0.000413 
2384 1 81.670238 39.896856 0.003138 
2385 1 83.769460 38.695645 0.001735 
2386 1 83.067359 39.899049 0.009029 
2387 1 85.156814 38.694975 0.001744 
2388 1 85.861200 39.898420 0.002071 
2389 1 87.950161 38.696867 0.003818 
2390 1 87.256353 39.896566 0.002321 
2391 1 89.352748 38.691701 0.000031 
2392 1 90.046649 39.904341 0.008719 
2393 1 92.139011 38.689460 0.008316 
2394 1 91.442378 39.901171 0.001855 
2395 1 93.533515 38.696168 0.009927 
2396 1 94.233901 39.904368 0.009541 
2397 1 96.332938 38.695510 0.006833 
2398 1 95.627718 39.898476 0.004343 
2399 1 97.720251 38.689786 0.009802 
2400 1 98.421127 39.901818 0.006117 
2401 1 100.521015 38.691060 0.006928 
2402 1 99.816045 39.896729 0.006224 
2403 1 101.914880 38.690068 0.005716 
2404 1 102.609162 39.904195 0.003655 
2405 1 104.706988 38.693434 0.009646 
2406 1 104.004008 39.902082 0.000837 
2407 1 106.101444 38.695561 0.000407 
2408 1 106.797294 39.903193 0.008603 
2409 1 108.893009 38.697048 0.004286 
2410 1 108.192673 39.900830 0.001608 
2411 1 110.285589 38.689783 0.007571 
2412 1 110.988092 39.905769 0.007733 
2413 1 113.081729 38.691602 0.002871 
2414 1 112.385524 39.897044 0.001068 
2415 1 114.479349 38.690646 0.005806 
2416 1 115.172989 39.903237 0.003605 
2417 1 117.271185 38.697053 0.000837 
2418 1 116.570682 39.897038 0.007252 
2419 1 118.669120 38.687964 0.005200 
2420 1 119.363526 39.902951 0.002997 
2421 1 121.458019 38.689085 0.006568 
2422 1 120.760984 39.900697 0.001577 
2423 1 122.852218 38.693061 0.003223 
2424 1 123.554307 39.897327 0.002512 
2425 1 125.649376 38.693652 0.007529 
2426 1 124.950109 39.896584 0.004147 
2427 1 127.043255 38.688490 0.006326 
2428 1 127.736468 39.904500 0.008367 
2429 1 129.832531 38.691048 0.009616 
2430 1 129.130082 39.900084 0.004878 
2431 1 131.230181 38.687800 0.001427 
2432 1 131.928542 39.898283 0.001191 
2433 1 134.016431 38.688756 0.005111 
2434 1 133.326673 39.903763 0.001350 
2435 1 135.412649 38.693824 0.004822 
2436 1 136.114954 39.899235 0.003235 
2437 1 138.213091 38.691603 0.007486 
2438 1 137.507853 39.896949 0.002070 
2439 1 139.605589 38.693717 0.009392 
2440 1 140.298402 39.897737 0.004381 
2441 1 142.395257 38.687999 0.008103 
2442 1 141.697996 39.902653 0.005668 
2443 1 143.788031 38.693614 0.003171 
2444 1 144.488659 39.900704 0.006232 
2445 1 146.588019 38.692712 0.000248 
2446 1 145.889935 39.898831 0.008229 
2447 1 147.982886 38.693139 0.003870 
2448 1 148.674655 39.906086 0.006610 
2449 1 0.002292 41.105923 0.002410 
2450 1 -0.688974 42.316173 0.004795 
2451 1 1.405092 41.106938 0.004480 
2452 1 2.100178 42.319942 0.006659 
2453 1 4.190677 41.109239 0.007993 
2454 1 3.499323 42.318697 0.003063 
2455 1 5.588394 41.108069 0.002750 
2456 1 6.283387 42.315665 0.004939 
2457 1 8.376866 41.114268 0.001485 
2458 1 7.679605 42.321177 0.006749 
2459 1 9.775585 41.105905 0.000082 
2460 1 10.473728 42.321883 0.004473 
2461 1 12.564996 41.113058 0.006595 
2462 1 11.870524 42.319334 0.005267 
2463 1 13.966297 41.111466 0.001918 
2464 1 14.666017 42.315966 0.004113 
2465 1 16.754357 41.107722 0.000087 
2466 1 16.063283 42.319202 0.004641 
2467 1 18.153235 41.108368 0.003324 
2468 1 18.855883 42.318737 0.007469 
2469 1 20.946700 41.112956 0.002725 
2470 1 20.244839 42.321173 0.001846 
2471 1 22.344337 41.106697 0.009533 
2472 1 23.041225 42.315342 0.008531 
2473 1 25.137317 41.110642 0.003988 
2474 1 24.434416 42.321017 0.002600 
2475 1 26.524285 41.114480 0.009962 
2476 1 27.229795 42.323894 0.004876 
2477 1 29.317280 41.109644 0.007426 
2478 1 28.624734 42.322740 0.007583 
2479 1 30.718172 41.107748 0.003364 
2480 1 31.418357 42.317859 0.000803 
2481 1 33.512656 41.109354 0.001721 
2482 1 32.806043 42.320525 0.003697 
2483 1 34.903761 41.109413 0.005161 
2484 1 35.601001 42.318783 0.000062 
2485 1 37.693714 41.108036 0.007445 
2486 1 36.999809 42.321012 0.008047 
2487 1 39.096520 41.106177 0.006573 
2488 1 39.793530 42.321021 0.006051 
2489 1 41.880383 41.106952 0.003307 
2490 1 41.188428 42.316174 0.000769 
2491 1 43.285806 41.107068 0.009833 
2492 1 43.980104 42.316480 0.005180 
2493 1 46.075128 41.107599 0.001147 
2494 1 45.375497 42.316189 0.003122 
2495 1 47.473731 41.108092 0.009462 
2496 1 48.166106 42.314103 0.003101 
2497 1 50.257552 41.114941 0.004502 
2498 1 49.563452 42.316623 0.008825 
2499 1 51.653031 41.113236 0.004272 
2500 1 52.359203 42.319280 0.008708 
2501 1 54.447528 41.109002 0.005979 
2502 1 53.755115 42.315330 0.000422 
2503 1 55.844010 41.110957 0.009197 
2504 1 56.540938 42.319450 0.007817 
2505 1 58.635274 41.105953 0.004417 
2506 1 57.934291 42.320754 0.001116 
2507 1 60.029996 41.110302 0.006274 
2508 1 60.729736 42.320065 0.008464 
2509 1 62.827019 41.108929 0.005719 
2510 1 62.124498 42.321273 0.003433 
2511 1 64.216786 41.108022 0.003004 
2512 1 64.914232 42.315761 0.008609 
2513 1 67.014559 41.113565 0.002709 
2514 1 66.318959 42.316088 0.009642 
2515 1 68.408144 41.107296 0.008184 
2516 1 69.105604 42.319015 0.007477 
2517 1 71.204318 41.108945 0.000966 
2518 1 70.500654 42.321919 0.009369 
2519 1 72.597683 41.114380 0.005972 
2520 1 73.299880 42.321623 0.001856 
2521 1 75.389168 41.111402 0.008690 
2522 1 74.692001 42.323997 0.001292 
2523 1 76.782934 41.109769 0.001296 
2524 1 77.480281 42.315811 0.006720 
2525 1 79.575258 41.112906 0.005460 
2526 1 78.876306 42.320868 0.000491 
2527 1 80.973726 41.114938 0.003630 
2528 1 81.671587 42.323273 0.002599 
2529 1 83.768325 41.106751 0.008798 
2530 1 83.064796 42.322495 0.008067 
2531 1 85.157891 41.114786 0.002537 
2532 1 85.861785 42.322108 0.004980 
2533 1 87.957157 41.106010 0.001358 
2534 1 87.258583 42.314186 0.007283 
2535 1 89.352167 41.106162 0.004886 
2536 1 90.045474 42.321739 0.002853 
2537 1 92.144244 41.106731 0.008636 
2538 1 91.447261 42.315911 0.000504 
2539 1 93.537484 41.105095 0.008284 
2540 1 94.239085 42.321053 0.002433 
2541 1 96.329892 41.114389 0.008955 
2542 1 95.632062 42.321924 0.008362 
2543 1 97.725601 41.105007 0.002513 
2544 1 98.422319 42.318307 0.008752 
2545 1 100.512676 41.108399 0.001771 
2546 1 99.816460 42.321278 0.002882 
2547 1 101.910373 41.106397 0.002207 
2548 1 102.614175 42.317782 0.006655 
2549 1 104.709358 41.109265 0.006052 
2550 1 104.011696 42.317647 0.006644 
2551 1 106.099148 41.113857 0.002955 
2552 1 106.796954 42.323071 0.004929 
2553 1 108.890071 41.105258 0.001702 
2554 1 108.193023 42.323614 0.007837 
2555 1 110.290733 41.113407 0.004209 
2556 1 110.989037 42.318813 0.008206 
2557 1 113.080374 41.113600 0.000089 
2558 1 112.387960 42.316752 0.000335 
2559 1 114.473521 41.109796 0.008888 
2560 1 115.172834 42.321841 0.001704 
2561 1 117.271313 41.107466 0.000818 
2562 1 116.574529 42.320866 0.009581 
2563 1 118.669851 41.110347 0.009060 
2564 1 119.362766 42.322897 0.000238 
2565 1 121.453287 41.112406 0.003910 
2566 1 120.757936 42.320018 0.000239 
2567 1 122.851877 41.105567 0.006896 
2568 1 123.551204 42.314761 0.004063 
2569 1 125.644302 41.111593 0.002184 
2570 1 124.942811 42.318677 0.007287 
2571 1 127.042140 41.114006 0.002528 
2572 1 127.736201 42.316358 0.008101 
2573 1 129.835024 41.113785 0.007110 
2574 1 129.136611 42.318396 0.005628 
2575 1 131.233903 41.114573 0.003368 
2576 1 131.923555 42.318171 0.005545 
2577 1 134.016298 41.113667 0.008944 
2578 1 133.322972 42.316093 0.007216 
2579 1 135.418997 41.109607 0.001706 
2580 1 136.117944 42.322885 0.001425 
2581 1 138.213397 41.105003 0.004388 
2582 1 137.506112 42.316345 0.007070 
2583 1 139.606942 41.107651 0.003266 
